init_time,test_name
0.063952,rust-wasmedge-n-body
0.086935,rust-wasmedge-n-body
0.069884,rust-wasmedge-n-body
0.064841,rust-wasmedge-n-body
0.070609,rust-wasmedge-n-body
0.151182,rust-wasmedge-n-body
0.066119,rust-wasmedge-n-body
0.068563,rust-wasmedge-n-body
0.067987,rust-wasmedge-n-body
0.069803,rust-wasmedge-n-body
0.054636,rust-wasmedge-n-body
0.054685,rust-wasmedge-n-body
0.071900,rust-wasmedge-n-body
0.052272,rust-wasmedge-n-body
0.053534,rust-wasmedge-n-body
0.067540,rust-wasmedge-n-body
0.053531,rust-wasmedge-n-body
0.052608,rust-wasmedge-n-body
0.053407,rust-wasmedge-n-body
0.060931,rust-wasmedge-n-body
0.050288,rust-wasmedge-n-body
0.067377,rust-wasmedge-n-body
0.151554,rust-wasmedge-n-body
0.071581,rust-wasmedge-n-body
0.048707,rust-wasmedge-n-body
0.061257,rust-wasmedge-n-body
0.052828,rust-wasmedge-n-body
0.056789,rust-wasmedge-n-body
0.077618,rust-wasmedge-n-body
0.058722,rust-wasmedge-n-body
0.073036,rust-wasmedge-n-body
0.066581,rust-wasmedge-n-body
0.056712,rust-wasmedge-n-body
0.056491,rust-wasmedge-n-body
0.064958,rust-wasmedge-n-body
0.055381,rust-wasmedge-n-body
0.049031,rust-wasmedge-n-body
0.053544,rust-wasmedge-n-body
0.054636,rust-wasmedge-n-body
0.056890,rust-wasmedge-n-body
0.055229,rust-wasmedge-n-body
0.054290,rust-wasmedge-n-body
0.048115,rust-wasmedge-n-body
0.067434,rust-wasmedge-n-body
0.050611,rust-wasmedge-n-body
0.049902,rust-wasmedge-n-body
0.053895,rust-wasmedge-n-body
0.054196,rust-wasmedge-n-body
0.068383,rust-wasmedge-n-body
0.074844,rust-wasmedge-n-body
0.066432,rust-wasmedge-n-body
0.055261,rust-wasmedge-n-body
0.077499,rust-wasmedge-n-body
0.060738,rust-wasmedge-n-body
0.059789,rust-wasmedge-n-body
0.102221,rust-wasmedge-n-body
0.065587,rust-wasmedge-n-body
0.054740,rust-wasmedge-n-body
0.064861,rust-wasmedge-n-body
0.054751,rust-wasmedge-n-body
0.054221,rust-wasmedge-n-body
0.050527,rust-wasmedge-n-body
0.049931,rust-wasmedge-n-body
0.066751,rust-wasmedge-n-body
0.050005,rust-wasmedge-n-body
0.054933,rust-wasmedge-n-body
0.052210,rust-wasmedge-n-body
0.053010,rust-wasmedge-n-body
0.049954,rust-wasmedge-n-body
0.049236,rust-wasmedge-n-body
0.075530,rust-wasmedge-n-body
0.065755,rust-wasmedge-n-body
0.049694,rust-wasmedge-n-body
0.065219,rust-wasmedge-n-body
0.067152,rust-wasmedge-n-body
0.054176,rust-wasmedge-n-body
0.067656,rust-wasmedge-n-body
0.052312,rust-wasmedge-n-body
0.055167,rust-wasmedge-n-body
0.050033,rust-wasmedge-n-body
0.140436,rust-wasmedge-n-body
0.068191,rust-wasmedge-n-body
0.065698,rust-wasmedge-n-body
0.053258,rust-wasmedge-n-body
0.051820,rust-wasmedge-aes
0.053487,rust-wasmedge-aes
0.063967,rust-wasmedge-aes
0.066434,rust-wasmedge-aes
0.065224,rust-wasmedge-aes
0.065246,rust-wasmedge-aes
0.055036,rust-wasmedge-aes
0.057098,rust-wasmedge-aes
0.054419,rust-wasmedge-aes
0.064904,rust-wasmedge-aes
0.051706,rust-wasmedge-aes
0.056915,rust-wasmedge-aes
0.057620,rust-wasmedge-aes
0.053527,rust-wasmedge-aes
0.050524,rust-wasmedge-aes
0.058212,rust-wasmedge-aes
0.054860,rust-wasmedge-aes
0.054738,rust-wasmedge-aes
0.051825,rust-wasmedge-aes
0.057389,rust-wasmedge-aes
0.071639,rust-wasmedge-aes
0.069753,rust-wasmedge-aes
0.052575,rust-wasmedge-aes
0.061466,rust-wasmedge-aes
0.055193,rust-wasmedge-aes
0.050055,rust-wasmedge-aes
0.052312,rust-wasmedge-aes
0.052319,rust-wasmedge-aes
0.051169,rust-wasmedge-aes
0.063555,rust-wasmedge-aes
0.114424,rust-wasmedge-aes
0.055016,rust-wasmedge-aes
0.066755,rust-wasmedge-aes
0.051465,rust-wasmedge-aes
0.058297,rust-wasmedge-aes
0.056112,rust-wasmedge-aes
0.059901,rust-wasmedge-aes
0.076419,rust-wasmedge-aes
0.053003,rust-wasmedge-aes
0.052856,rust-wasmedge-aes
0.052578,rust-wasmedge-aes
0.059870,rust-wasmedge-aes
0.053041,rust-wasmedge-aes
0.054744,rust-wasmedge-aes
0.050969,rust-wasmedge-aes
0.065865,rust-wasmedge-aes
0.052187,rust-wasmedge-aes
0.073762,rust-wasmedge-aes
0.066735,rust-wasmedge-aes
0.092300,rust-wasmedge-aes
0.074358,rust-wasmedge-aes
0.049438,rust-wasmedge-aes
0.052217,rust-wasmedge-aes
0.072117,rust-wasmedge-aes
0.064955,rust-wasmedge-aes
0.051531,rust-wasmedge-aes
0.056320,rust-wasmedge-aes
0.072386,rust-wasmedge-aes
0.049994,rust-wasmedge-aes
0.068078,rust-wasmedge-aes
0.054554,rust-wasmedge-aes
0.066816,rust-wasmedge-aes
0.059781,rust-wasmedge-aes
0.050827,rust-wasmedge-aes
0.051996,rust-wasmedge-aes
0.070440,rust-wasmedge-aes
0.057333,rust-wasmedge-aes
0.064316,rust-wasmedge-aes
0.070804,rust-wasmedge-aes
0.068181,rust-wasmedge-aes
0.053061,rust-wasmedge-aes
0.049728,rust-wasmedge-aes
0.088172,rust-wasmedge-aes
0.059596,rust-wasmedge-aes
0.065000,rust-wasmedge-aes
0.060182,rust-wasmedge-aes
0.067987,rust-wasmedge-aes
0.069489,rust-wasmedge-aes
0.053882,rust-wasmedge-aes
0.050367,rust-wasmedge-aes
0.049690,rust-wasmedge-aes
0.072725,rust-wasmedge-aes
0.068751,rust-wasmedge-aes
0.054887,rust-wasmedge-aes
0.071258,rust-wasmedge-aes
0.052886,rust-wasmedge-aes
0.067129,rust-wasmedge-aes
0.069212,rust-wasmedge-aes
0.048156,rust-wasmedge-aes
0.055398,rust-wasmedge-aes
0.072030,rust-wasmedge-aes
0.052732,rust-wasmedge-aes
0.051660,rust-wasmedge-aes
0.057154,rust-wasmedge-aes
0.064481,rust-wasmedge-aes
0.050735,rust-wasmedge-aes
0.072484,rust-wasmedge-aes
0.055884,rust-wasmedge-aes
0.072591,rust-wasmedge-aes
0.051330,rust-wasmedge-aes
0.067195,rust-wasmedge-user-manager-socket
0.081882,rust-wasmedge-user-manager-socket
0.063099,rust-wasmedge-user-manager-socket
0.051453,rust-wasmedge-user-manager-socket
0.050735,rust-wasmedge-user-manager-socket
0.059907,rust-wasmedge-user-manager-socket
0.049178,rust-wasmedge-user-manager-socket
0.052542,rust-wasmedge-user-manager-socket
0.056870,rust-wasmedge-user-manager-socket
0.058433,rust-wasmedge-user-manager-socket
0.050164,rust-wasmedge-user-manager-socket
0.049746,rust-wasmedge-user-manager-socket
0.051592,rust-wasmedge-user-manager-socket
0.064896,rust-wasmedge-user-manager-socket
0.052757,rust-wasmedge-user-manager-socket
0.056884,rust-wasmedge-user-manager-socket
0.051792,rust-wasmedge-user-manager-socket
0.069982,rust-wasmedge-user-manager-socket
0.052640,rust-wasmedge-user-manager-socket
0.068147,rust-wasmedge-user-manager-socket
0.066292,rust-wasmedge-user-manager-socket
0.048960,rust-wasmedge-user-manager-socket
0.071118,rust-wasmedge-user-manager-socket
0.071012,rust-wasmedge-user-manager-socket
0.063765,rust-wasmedge-user-manager-socket
0.075327,rust-wasmedge-user-manager-socket
0.067007,rust-wasmedge-user-manager-socket
0.068925,rust-wasmedge-user-manager-socket
0.068774,rust-wasmedge-user-manager-socket
0.048466,rust-wasmedge-user-manager-socket
0.049506,rust-wasmedge-user-manager-socket
0.074062,rust-wasmedge-user-manager-socket
0.049799,rust-wasmedge-user-manager-socket
0.055412,rust-wasmedge-user-manager-socket
0.066584,rust-wasmedge-user-manager-socket
0.062380,rust-wasmedge-user-manager-socket
0.052433,rust-wasmedge-user-manager-socket
0.067622,rust-wasmedge-user-manager-socket
0.066313,rust-wasmedge-user-manager-socket
0.053082,rust-wasmedge-user-manager-socket
0.071577,rust-wasmedge-user-manager-socket
0.052737,rust-wasmedge-user-manager-socket
0.062282,rust-wasmedge-user-manager-socket
0.069325,rust-wasmedge-user-manager-socket
0.052357,rust-wasmedge-user-manager-socket
0.051127,rust-wasmedge-user-manager-socket
0.077665,rust-wasmedge-user-manager-socket
0.067100,rust-wasmedge-user-manager-socket
0.068155,rust-wasmedge-user-manager-socket
0.066619,rust-wasmedge-user-manager-socket
0.061260,rust-wasmedge-user-manager-socket
0.053976,rust-wasmedge-user-manager-socket
0.054345,rust-wasmedge-user-manager-socket
0.064425,rust-wasmedge-user-manager-socket
0.064911,rust-wasmedge-user-manager-socket
0.048092,rust-wasmedge-user-manager-socket
0.052914,rust-wasmedge-user-manager-socket
0.052822,rust-wasmedge-user-manager-socket
0.075645,rust-wasmedge-user-manager-socket
0.057240,rust-wasmedge-user-manager-socket
0.094533,rust-wasmedge-user-manager-socket
0.056709,rust-wasmedge-user-manager-socket
0.065574,rust-wasmedge-user-manager-socket
0.070731,rust-wasmedge-user-manager-socket
0.069747,rust-wasmedge-user-manager-socket
0.052979,rust-wasmedge-user-manager-socket
0.066606,rust-wasmedge-user-manager-socket
0.065714,rust-wasmedge-user-manager-socket
0.054233,rust-wasmedge-user-manager-socket
0.065944,rust-wasmedge-user-manager-socket
0.076864,rust-wasmedge-user-manager-socket
0.060917,rust-wasmedge-user-manager-socket
0.055192,rust-wasmedge-user-manager-socket
0.063756,rust-wasmedge-user-manager-socket
0.055239,rust-wasmedge-user-manager-socket
0.127063,rust-wasmedge-user-manager-socket
0.065292,rust-wasmedge-user-manager-socket
0.053265,rust-wasmedge-user-manager-socket
0.051546,rust-wasmedge-user-manager-socket
0.057149,rust-wasmedge-user-manager-socket
0.077016,rust-wasmedge-user-manager-socket
0.050710,rust-wasmedge-user-manager-socket
0.068970,rust-wasmedge-user-manager-socket
0.053111,rust-wasmedge-user-manager-socket
0.055045,rust-wasmedge-user-manager-socket
0.049292,rust-wasmedge-user-manager-socket
0.060950,rust-wasmedge-user-manager-socket
0.066571,rust-wasmedge-user-manager-socket
0.067037,rust-wasmedge-user-manager-socket
0.057212,rust-wasmedge-user-manager-socket
0.140645,rust-wasmedge-user-manager-socket
0.051445,rust-wasmedge-user-manager-socket
0.068966,rust-wasmedge-user-manager-socket
0.054677,rust-wasmedge-user-manager-socket
0.069140,rust-wasmedge-user-manager-socket
0.051394,rust-wasmedge-user-manager-socket
0.052852,rust-wasmedge-user-manager-socket
0.067600,rust-wasmedge-user-manager-socket
0.063954,rust-wasmedge-user-manager-socket
0.053493,rust-wasmedge-user-manager-socket
0.057896,rust-wasmedge-prime-numbers
0.071496,rust-wasmedge-prime-numbers
0.050728,rust-wasmedge-prime-numbers
0.065231,rust-wasmedge-prime-numbers
0.057825,rust-wasmedge-prime-numbers
0.059237,rust-wasmedge-prime-numbers
0.054051,rust-wasmedge-prime-numbers
0.050206,rust-wasmedge-prime-numbers
0.058699,rust-wasmedge-prime-numbers
0.071633,rust-wasmedge-prime-numbers
0.073878,rust-wasmedge-prime-numbers
0.050354,rust-wasmedge-prime-numbers
0.050738,rust-wasmedge-prime-numbers
0.048908,rust-wasmedge-prime-numbers
0.050150,rust-wasmedge-prime-numbers
0.058704,rust-wasmedge-prime-numbers
0.061253,rust-wasmedge-prime-numbers
0.063616,rust-wasmedge-prime-numbers
0.063406,rust-wasmedge-prime-numbers
0.069771,rust-wasmedge-prime-numbers
0.049750,rust-wasmedge-prime-numbers
0.054655,rust-wasmedge-prime-numbers
0.051982,rust-wasmedge-prime-numbers
0.053468,rust-wasmedge-prime-numbers
0.062867,rust-wasmedge-prime-numbers
0.051268,rust-wasmedge-prime-numbers
0.067132,rust-wasmedge-prime-numbers
0.064565,rust-wasmedge-prime-numbers
0.055822,rust-wasmedge-prime-numbers
0.060858,rust-wasmedge-prime-numbers
0.064334,rust-wasmedge-prime-numbers
0.064474,rust-wasmedge-prime-numbers
0.064611,rust-wasmedge-prime-numbers
0.066475,rust-wasmedge-prime-numbers
0.084609,rust-wasmedge-prime-numbers
0.081929,rust-wasmedge-prime-numbers
0.054501,rust-wasmedge-prime-numbers
0.055228,rust-wasmedge-prime-numbers
0.051654,rust-wasmedge-prime-numbers
0.059109,rust-wasmedge-prime-numbers
0.066068,rust-wasmedge-prime-numbers
0.050263,rust-wasmedge-prime-numbers
0.052420,rust-wasmedge-prime-numbers
0.067801,rust-wasmedge-prime-numbers
0.062823,rust-wasmedge-prime-numbers
0.049758,rust-wasmedge-prime-numbers
0.072468,rust-wasmedge-prime-numbers
0.061487,rust-wasmedge-prime-numbers
0.059827,rust-wasmedge-prime-numbers
0.068587,rust-wasmedge-prime-numbers
0.066103,rust-wasmedge-prime-numbers
0.059877,rust-wasmedge-prime-numbers
0.109610,rust-wasmedge-prime-numbers
0.060808,rust-wasmedge-prime-numbers
0.053809,rust-wasmedge-prime-numbers
0.051573,rust-wasmedge-prime-numbers
0.050387,rust-wasmedge-prime-numbers
0.061609,rust-wasmedge-prime-numbers
0.072817,rust-wasmedge-prime-numbers
0.050066,rust-wasmedge-prime-numbers
0.051372,rust-wasmedge-prime-numbers
0.052148,rust-wasmedge-prime-numbers
0.052688,rust-wasmedge-prime-numbers
0.067654,rust-wasmedge-prime-numbers
0.069572,rust-wasmedge-prime-numbers
0.057946,rust-wasmedge-prime-numbers
0.049955,rust-wasmedge-prime-numbers
0.083714,rust-wasmedge-prime-numbers
0.069356,rust-wasmedge-prime-numbers
0.059995,rust-wasmedge-prime-numbers
0.077233,rust-wasmedge-prime-numbers
0.052766,rust-wasmedge-prime-numbers
0.051174,rust-wasmedge-prime-numbers
0.074269,rust-wasmedge-prime-numbers
0.068987,rust-wasmedge-prime-numbers
0.067324,rust-wasmedge-prime-numbers
0.137874,rust-wasmedge-prime-numbers
0.050226,rust-wasmedge-prime-numbers
0.058950,rust-wasmedge-prime-numbers
0.078727,rust-wasmedge-prime-numbers
0.069739,rust-wasmedge-prime-numbers
0.053918,rust-wasmedge-prime-numbers
0.067219,rust-wasmedge-prime-numbers
0.050889,rust-wasmedge-prime-numbers
0.058887,rust-wasmedge-prime-numbers
0.065737,rust-wasmedge-prime-numbers
0.068661,rust-wasmedge-prime-numbers
0.053749,rust-wasmedge-prime-numbers
0.065486,rust-wasmedge-prime-numbers
0.057287,rust-wasmedge-prime-numbers
0.060400,rust-wasmedge-prime-numbers
0.073184,rust-wasmedge-prime-numbers
0.053146,rust-wasmedge-prime-numbers
0.050877,rust-wasmedge-prime-numbers
0.055284,rust-wasmedge-prime-numbers
0.053969,rust-wasmedge-prime-numbers
0.069211,rust-wasmedge-prime-numbers
0.068996,rust-wasmedge-prime-numbers
0.055850,rust-wasmedge-prime-numbers
0.056092,rust-wasmedge-prime-numbers
0.053371,rust-wasmedge-audio-sine-wave
0.071475,rust-wasmedge-audio-sine-wave
0.059495,rust-wasmedge-audio-sine-wave
0.053137,rust-wasmedge-audio-sine-wave
0.050448,rust-wasmedge-audio-sine-wave
0.052918,rust-wasmedge-audio-sine-wave
0.062745,rust-wasmedge-audio-sine-wave
0.066815,rust-wasmedge-audio-sine-wave
0.071140,rust-wasmedge-audio-sine-wave
0.067024,rust-wasmedge-audio-sine-wave
0.054469,rust-wasmedge-audio-sine-wave
0.068203,rust-wasmedge-audio-sine-wave
0.051375,rust-wasmedge-audio-sine-wave
0.057850,rust-wasmedge-audio-sine-wave
0.073077,rust-wasmedge-audio-sine-wave
0.055435,rust-wasmedge-audio-sine-wave
0.049785,rust-wasmedge-audio-sine-wave
0.068007,rust-wasmedge-audio-sine-wave
0.056202,rust-wasmedge-audio-sine-wave
0.055708,rust-wasmedge-audio-sine-wave
0.060129,rust-wasmedge-audio-sine-wave
0.071425,rust-wasmedge-audio-sine-wave
0.052547,rust-wasmedge-audio-sine-wave
0.052201,rust-wasmedge-audio-sine-wave
0.053145,rust-wasmedge-audio-sine-wave
0.062257,rust-wasmedge-audio-sine-wave
0.057142,rust-wasmedge-audio-sine-wave
0.059228,rust-wasmedge-audio-sine-wave
0.066645,rust-wasmedge-audio-sine-wave
0.053041,rust-wasmedge-audio-sine-wave
0.066321,rust-wasmedge-audio-sine-wave
0.051749,rust-wasmedge-audio-sine-wave
0.067610,rust-wasmedge-audio-sine-wave
0.120610,rust-wasmedge-audio-sine-wave
0.075452,rust-wasmedge-audio-sine-wave
0.052874,rust-wasmedge-audio-sine-wave
0.052203,rust-wasmedge-audio-sine-wave
0.063170,rust-wasmedge-audio-sine-wave
0.054970,rust-wasmedge-audio-sine-wave
0.052548,rust-wasmedge-audio-sine-wave
0.050120,rust-wasmedge-audio-sine-wave
0.068227,rust-wasmedge-audio-sine-wave
0.049198,rust-wasmedge-audio-sine-wave
0.053191,rust-wasmedge-audio-sine-wave
0.056913,rust-wasmedge-audio-sine-wave
0.054662,rust-wasmedge-audio-sine-wave
0.060104,rust-wasmedge-audio-sine-wave
0.079492,rust-wasmedge-audio-sine-wave
0.054703,rust-wasmedge-audio-sine-wave
0.056295,rust-wasmedge-audio-sine-wave
0.055353,rust-wasmedge-audio-sine-wave
0.053494,rust-wasmedge-audio-sine-wave
0.057145,rust-wasmedge-audio-sine-wave
0.069006,rust-wasmedge-audio-sine-wave
0.067001,rust-wasmedge-audio-sine-wave
0.058045,rust-wasmedge-audio-sine-wave
0.068537,rust-wasmedge-audio-sine-wave
0.152734,rust-wasmedge-audio-sine-wave
0.051917,rust-wasmedge-audio-sine-wave
0.049913,rust-wasmedge-audio-sine-wave
0.075630,rust-wasmedge-audio-sine-wave
0.050251,rust-wasmedge-audio-sine-wave
0.054565,rust-wasmedge-audio-sine-wave
0.053698,rust-wasmedge-audio-sine-wave
0.069157,rust-wasmedge-audio-sine-wave
0.143257,rust-wasmedge-audio-sine-wave
0.055787,rust-wasmedge-audio-sine-wave
0.075990,rust-wasmedge-audio-sine-wave
0.063823,rust-wasmedge-audio-sine-wave
0.066376,rust-wasmedge-audio-sine-wave
0.056142,rust-wasmedge-audio-sine-wave
0.062130,rust-wasmedge-audio-sine-wave
0.053102,rust-wasmedge-audio-sine-wave
0.103491,rust-wasmedge-audio-sine-wave
0.075853,rust-wasmedge-audio-sine-wave
0.054197,rust-wasmedge-audio-sine-wave
0.050891,rust-wasmedge-audio-sine-wave
0.057827,rust-wasmedge-audio-sine-wave
0.048568,rust-wasmedge-audio-sine-wave
0.051337,rust-wasmedge-audio-sine-wave
0.054453,rust-wasmedge-audio-sine-wave
0.153943,rust-wasmedge-audio-sine-wave
0.075156,rust-wasmedge-audio-sine-wave
0.069197,rust-wasmedge-audio-sine-wave
0.066829,rust-wasmedge-audio-sine-wave
0.062154,rust-wasmedge-audio-sine-wave
0.059909,rust-wasmedge-audio-sine-wave
0.063736,rust-wasmedge-audio-sine-wave
0.064372,rust-wasmedge-audio-sine-wave
0.119818,rust-wasmedge-audio-sine-wave
0.054350,rust-wasmedge-audio-sine-wave
0.057853,rust-wasmedge-audio-sine-wave
0.057742,rust-wasmedge-audio-sine-wave
0.051837,rust-wasmedge-audio-sine-wave
0.048041,rust-wasmedge-audio-sine-wave
0.057516,rust-wasmedge-audio-sine-wave
0.053161,rust-wasmedge-audio-sine-wave
0.108726,rust-wasmedge-audio-sine-wave
0.054212,rust-wasmedge-audio-sine-wave
0.056965,rust-wasmedge-audio-sine-wave
